attention,delta,meditation,rawValue,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,poorSignal,blinkStrength,label
54,275302,69,24,89515,45669,34475,41359,5259,7715,118260,0,0,2
54,275302,69,189,89515,45669,34475,41359,5259,7715,118260,0,0,2
54,275302,69,-243,89515,45669,34475,41359,5259,7715,118260,0,0,2
54,275302,69,-589,89515,45669,34475,41359,5259,7715,118260,0,0,2
54,275302,69,392,89515,45669,34475,41359,5259,7715,118260,0,0,2
37,231710,80,326,50524,13800,20023,1810,2989,1511,32379,0,0,2
37,231710,80,73,50524,13800,20023,1810,2989,1511,32379,0,0,2
37,231710,80,-178,50524,13800,20023,1810,2989,1511,32379,0,0,2
37,231710,80,201,50524,13800,20023,1810,2989,1511,32379,0,0,2
37,231710,80,73,50524,13800,20023,1810,2989,1511,32379,0,0,2
37,231710,80,103,50524,13800,20023,1810,2989,1511,32379,0,0,2
37,231710,80,248,50524,13800,20023,1810,2989,1511,32379,0,0,2
37,231710,80,13,50524,13800,20023,1810,2989,1511,32379,0,0,2
37,231710,80,22,50524,13800,20023,1810,2989,1511,32379,0,0,2
37,231710,80,-71,50524,13800,20023,1810,2989,1511,32379,0,0,2
34,117130,69,66,31441,4665,1120,3439,2595,646,8777,0,0,2
34,117130,69,208,31441,4665,1120,3439,2595,646,8777,0,0,2
34,117130,69,-170,31441,4665,1120,3439,2595,646,8777,0,0,2
34,117130,69,122,31441,4665,1120,3439,2595,646,8777,0,0,2
34,117130,69,162,31441,4665,1120,3439,2595,646,8777,0,0,2
34,117130,69,-4,31441,4665,1120,3439,2595,646,8777,0,0,2
34,117130,69,-21,31441,4665,1120,3439,2595,646,8777,0,0,2
34,117130,69,88,31441,4665,1120,3439,2595,646,8777,0,0,2
34,117130,69,-22,31441,4665,1120,3439,2595,646,8777,0,0,2
34,117130,69,-5,31441,4665,1120,3439,2595,646,8777,0,0,2
38,636039,67,32,19846,5347,9822,10469,3130,1605,25884,0,0,2
38,636039,67,66,19846,5347,9822,10469,3130,1605,25884,0,0,2
38,636039,67,99,19846,5347,9822,10469,3130,1605,25884,0,0,2
38,636039,67,427,19846,5347,9822,10469,3130,1605,25884,0,0,2
38,636039,67,-331,19846,5347,9822,10469,3130,1605,25884,0,0,2
38,636039,67,4,19846,5347,9822,10469,3130,1605,25884,0,0,2
38,636039,67,36,19846,5347,9822,10469,3130,1605,25884,0,0,2
38,636039,67,170,19846,5347,9822,10469,3130,1605,25884,0,0,2
38,636039,67,-113,19846,5347,9822,10469,3130,1605,25884,0,0,2
38,636039,67,-11,19846,5347,9822,10469,3130,1605,25884,0,0,2
40,214411,50,-45,70727,6858,1940,8808,2763,1911,34372,0,0,2
40,214411,50,92,70727,6858,1940,8808,2763,1911,34372,0,0,2
40,214411,50,208,70727,6858,1940,8808,2763,1911,34372,0,0,2
40,214411,50,22,70727,6858,1940,8808,2763,1911,34372,0,0,2
40,214411,50,-133,70727,6858,1940,8808,2763,1911,34372,0,0,2
40,214411,50,93,70727,6858,1940,8808,2763,1911,34372,0,0,2
40,214411,50,89,70727,6858,1940,8808,2763,1911,34372,0,0,2
40,214411,50,-4,70727,6858,1940,8808,2763,1911,34372,0,0,2
40,214411,50,20,70727,6858,1940,8808,2763,1911,34372,0,0,2
40,214411,50,-26,70727,6858,1940,8808,2763,1911,34372,0,0,2
44,1315095,50,33,120138,25823,65969,10643,11782,5807,114775,0,0,2
44,1315095,50,116,120138,25823,65969,10643,11782,5807,114775,0,0,2
44,1315095,50,44,120138,25823,65969,10643,11782,5807,114775,0,0,2
44,1315095,50,99,120138,25823,65969,10643,11782,5807,114775,0,0,2
44,1315095,50,91,120138,25823,65969,10643,11782,5807,114775,0,0,2
44,1315095,50,86,120138,25823,65969,10643,11782,5807,114775,0,0,2
44,1315095,50,137,120138,25823,65969,10643,11782,5807,114775,0,0,2
44,1315095,50,59,120138,25823,65969,10643,11782,5807,114775,0,0,2
44,1315095,50,55,120138,25823,65969,10643,11782,5807,114775,0,0,2
44,1315095,50,54,120138,25823,65969,10643,11782,5807,114775,0,0,2
38,470769,51,-19,166547,19077,16895,34551,6912,12344,130125,0,0,2
38,470769,51,28,166547,19077,16895,34551,6912,12344,130125,0,0,2
38,470769,51,48,166547,19077,16895,34551,6912,12344,130125,0,0,2
38,470769,51,52,166547,19077,16895,34551,6912,12344,130125,0,0,2
38,470769,51,44,166547,19077,16895,34551,6912,12344,130125,0,0,2
38,470769,51,153,166547,19077,16895,34551,6912,12344,130125,0,0,2
38,470769,51,22,166547,19077,16895,34551,6912,12344,130125,0,0,2
38,470769,51,125,166547,19077,16895,34551,6912,12344,130125,0,0,2
38,470769,51,-8,166547,19077,16895,34551,6912,12344,130125,0,0,2
38,470769,51,29,166547,19077,16895,34551,6912,12344,130125,0,0,2
27,14522,38,119,108975,6338,9198,11057,5269,4911,116609,0,0,2
27,14522,38,84,108975,6338,9198,11057,5269,4911,116609,0,0,2
