attention,delta,meditation,rawValue,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,poorSignal,blinkStrength
63,571329,74,57,375227,21173,151932,3751,219475,3134,890894,0,0
63,571329,74,-522,375227,21173,151932,3751,219475,3134,890894,0,0
63,571329,74,-167,375227,21173,151932,3751,219475,3134,890894,0,0
63,571329,74,156,375227,21173,151932,3751,219475,3134,890894,0,0
63,571329,74,536,375227,21173,151932,3751,219475,3134,890894,0,0
63,571329,74,230,375227,21173,151932,3751,219475,3134,890894,0,0
63,571329,74,131,375227,21173,151932,3751,219475,3134,890894,0,0
63,571329,74,109,375227,21173,151932,3751,219475,3134,890894,0,0
63,571329,74,-545,375227,21173,151932,3751,219475,3134,890894,0,0
63,571329,74,-237,375227,21173,151932,3751,219475,3134,890894,0,0
91,870205,63,492,468299,75902,40307,3014,203284,2039,882308,0,0
91,870205,63,-125,468299,75902,40307,3014,203284,2039,882308,0,0
91,870205,63,-567,468299,75902,40307,3014,203284,2039,882308,0,0
91,870205,63,-324,468299,75902,40307,3014,203284,2039,882308,0,0
91,870205,63,407,468299,75902,40307,3014,203284,2039,882308,0,0
91,870205,63,277,468299,75902,40307,3014,203284,2039,882308,0,0
91,870205,63,421,468299,75902,40307,3014,203284,2039,882308,0,0
91,870205,63,284,468299,75902,40307,3014,203284,2039,882308,0,0
91,870205,63,-195,468299,75902,40307,3014,203284,2039,882308,0,0
91,870205,63,-421,468299,75902,40307,3014,203284,2039,882308,0,0
97,294760,41,406,481981,46147,180156,5839,169618,1861,852893,0,0
97,294760,41,80,481981,46147,180156,5839,169618,1861,852893,0,0
97,294760,41,-357,481981,46147,180156,5839,169618,1861,852893,0,0
97,294760,41,-338,481981,46147,180156,5839,169618,1861,852893,0,0
97,294760,41,637,481981,46147,180156,5839,169618,1861,852893,0,0
97,294760,41,80,481981,46147,180156,5839,169618,1861,852893,0,0
97,294760,41,426,481981,46147,180156,5839,169618,1861,852893,0,0
97,294760,41,685,481981,46147,180156,5839,169618,1861,852893,0,0
97,294760,41,-183,481981,46147,180156,5839,169618,1861,852893,0,0
97,294760,41,-250,481981,46147,180156,5839,169618,1861,852893,0,0
90,991054,21,597,575061,49198,170458,3314,142488,4248,822162,0,0
90,991054,21,325,575061,49198,170458,3314,142488,4248,822162,0,0
90,991054,21,36,575061,49198,170458,3314,142488,4248,822162,0,0
90,991054,21,-186,575061,49198,170458,3314,142488,4248,822162,0,0
90,991054,21,-413,575061,49198,170458,3314,142488,4248,822162,0,0
90,991054,21,-250,575061,49198,170458,3314,142488,4248,822162,0,0
90,991054,21,177,575061,49198,170458,3314,142488,4248,822162,0,0
90,991054,21,370,575061,49198,170458,3314,142488,4248,822162,0,0
90,991054,21,292,575061,49198,170458,3314,142488,4248,822162,0,0
90,991054,21,-33,575061,49198,170458,3314,142488,4248,822162,0,0
77,1434919,35,140,383911,151100,76346,3116,162174,2850,819617,0,0
77,1434919,35,410,383911,151100,76346,3116,162174,2850,819617,0,0
77,1434919,35,466,383911,151100,76346,3116,162174,2850,819617,0,0
77,1434919,35,124,383911,151100,76346,3116,162174,2850,819617,0,0
77,1434919,35,-91,383911,151100,76346,3116,162174,2850,819617,0,0
77,1434919,35,8,383911,151100,76346,3116,162174,2850,819617,0,0
77,1434919,35,-185,383911,151100,76346,3116,162174,2850,819617,0,0
77,1434919,35,161,383911,151100,76346,3116,162174,2850,819617,0,0
77,1434919,35,489,383911,151100,76346,3116,162174,2850,819617,0,0
51,759845,43,-309,530337,79599,70064,3713,129087,2895,782291,0,0
51,759845,43,-265,530337,79599,70064,3713,129087,2895,782291,0,0
51,759845,43,251,530337,79599,70064,3713,129087,2895,782291,0,0
51,759845,43,-377,530337,79599,70064,3713,129087,2895,782291,0,0
51,759845,43,311,530337,79599,70064,3713,129087,2895,782291,0,0
51,759845,43,379,530337,79599,70064,3713,129087,2895,782291,0,0
51,759845,43,-394,530337,79599,70064,3713,129087,2895,782291,0,0
51,759845,43,-353,530337,79599,70064,3713,129087,2895,782291,0,0
51,759845,43,-165,530337,79599,70064,3713,129087,2895,782291,0,0
51,759845,43,-587,530337,79599,70064,3713,129087,2895,782291,0,0
51,938311,43,-202,604738,233830,33663,6236,141304,3534,789381,26,0
51,938311,43,-375,604738,233830,33663,6236,141304,3534,789381,26,0
51,938311,43,-290,604738,233830,33663,6236,141304,3534,789381,26,0
51,938311,43,365,604738,233830,33663,6236,141304,3534,789381,26,0
51,938311,43,323,604738,233830,33663,6236,141304,3534,789381,26,0
51,938311,43,412,604738,233830,33663,6236,141304,3534,789381,26,0
51,938311,43,-308,604738,233830,33663,6236,141304,3534,789381,26,0
51,938311,43,-136,604738,233830,33663,6236,141304,3534,789381,26,0
51,938311,43,-216,604738,233830,33663,6236,141304,3534,789381,26,0
51,938311,43,6,604738,233830,33663,6236,141304,3534,789381,26,0
35,880563,37,390,708386,37929,195840,11822,150818,2756,723703,0,0
35,880563,37,-451,708386,37929,195840,11822,150818,2756,723703,0,0
35,880563,37,-285,708386,37929,195840,11822,150818,2756,723703,0,0
35,880563,37,170,708386,37929,195840,11822,150818,2756,723703,0,0
35,880563,37,117,708386,37929,195840,11822,150818,2756,723703,0,0
35,880563,37,444,708386,37929,195840,11822,150818,2756,723703,0,0
35,880563,37,396,708386,37929,195840,11822,150818,2756,723703,0,0
35,880563,37,-137,708386,37929,195840,11822,150818,2756,723703,0,0
35,880563,37,-284,708386,37929,195840,11822,150818,2756,723703,0,0
35,880563,37,68,708386,37929,195840,11822,150818,2756,723703,0,0
35,108156,37,-21,88982,6870,38472,605,44381,819,183559,26,0
35,108156,37,-247,88982,6870,38472,605,44381,819,183559,26,0
35,108156,37,-168,88982,6870,38472,605,44381,819,183559,26,0
35,108156,37,-326,88982,6870,38472,605,44381,819,183559,26,0
35,108156,37,43,88982,6870,38472,605,44381,819,183559,26,0
